12899,https://www.airbnb.com/rooms/12899,https://a0.muscache.com/im/pictures/225005/cf00832d_original.jpg?aki_policy=large,Concordia,Portland,OR,45.56401,-122.63472,$65.00 
16688,https://www.airbnb.com/rooms/16688,https://a0.muscache.com/im/pictures/8ca59662-2616-49b2-8d3b-a1b0084d0dca.jpg?aki_policy=large,Pearl,Portland,OR,45.52542,-122.68557,$275.00 
25200,https://www.airbnb.com/rooms/25200,https://a0.muscache.com/im/pictures/32752175/a7a617d1_original.jpg?aki_policy=large,Humboldt,Portland,OR,45.55675,-122.67784,$65.00 
26203,https://www.airbnb.com/rooms/26203,https://a0.muscache.com/im/pictures/459400/6a6084a9_original.jpg?aki_policy=large,Humboldt,Portland,OR,45.55696,-122.67566,$65.00 
29931,https://www.airbnb.com/rooms/29931,https://a0.muscache.com/im/pictures/167640/f226ad3e_original.jpg?aki_policy=large,Hayhurst,Portland,OR,45.48278,-122.72089,$200.00 
37676,https://www.airbnb.com/rooms/37676,https://a0.muscache.com/im/pictures/212298/16fb6b9f_original.jpg?aki_policy=large,Pearl,Portland,OR,45.52555,-122.68193,$125.00 
39938,https://www.airbnb.com/rooms/39938,https://a0.muscache.com/im/pictures/13376e44-1b68-43c4-99f4-636c40b46b30.jpg?aki_policy=large,Woodlawn,Portland,OR,45.57428,-122.64594,$29.00 
41601,https://www.airbnb.com/rooms/41601,https://a0.muscache.com/im/pictures/294ac44c-168d-4f16-a23b-a3027c8c1464.jpg?aki_policy=large,Roseway,Portland,OR,45.54935,-122.58425,$130.00 
42347,https://www.airbnb.com/rooms/42347,https://a0.muscache.com/im/pictures/237616/3578ae02_original.jpg?aki_policy=large,Laurelhurst,Portland,OR,45.52211,-122.63147,$55.00 
45890,https://www.airbnb.com/rooms/45890,https://a0.muscache.com/im/pictures/9111742/1539ace9_original.jpg?aki_policy=large,Roseway,Portland,OR,45.54889,-122.58554,$79.00 
53939,https://www.airbnb.com/rooms/53939,https://a0.muscache.com/im/pictures/28308608/4e7cca28_original.jpg?aki_policy=large,Kerns,Portland,OR,45.52817,-122.63582,$61.00 
53940,https://www.airbnb.com/rooms/53940,https://a0.muscache.com/im/pictures/53669117/b42ce5ae_original.jpg?aki_policy=large,Kerns,Portland,OR,45.52532,-122.63272,$78.00 
