958,https://www.airbnb.com/rooms/958,https://a0.muscache.com/im/pictures/b7c2a199-4c17-4ba6-b81d-751719d2dac6.jpg?aki_policy=large,Duboce Triangle,San Francisco,CA,37.76931,-122.43386,$170.00 
3850,https://www.airbnb.com/rooms/3850,https://a0.muscache.com/im/pictures/b6e97d2a-1761-4930-bd78-2b2a2b22e0ce.jpg?aki_policy=large,Inner Sunset,San Francisco,CA,37.75402,-122.45805,$99.00 
5858,https://www.airbnb.com/rooms/5858,https://a0.muscache.com/im/pictures/17714/3a7aea10_original.jpg?aki_policy=large,Bernal Heights,San Francisco,CA,37.74511,-122.42102,$235.00 
7918,https://www.airbnb.com/rooms/7918,https://a0.muscache.com/im/pictures/26356/8030652f_original.jpg?aki_policy=large,Cole Valley,San Francisco,CA,37.76669,-122.4525,$65.00 
8142,https://www.airbnb.com/rooms/8142,https://a0.muscache.com/im/pictures/27832/3b1f9e5e_original.jpg?aki_policy=large,Cole Valley,San Francisco,CA,37.76487,-122.45183,$65.00 
8339,https://www.airbnb.com/rooms/8339,https://a0.muscache.com/im/pictures/213fbf05-3545-4ca5-9db0-43022ea24d56.jpg?aki_policy=large,Alamo Square,San Francisco,CA,37.77525,-122.43637,$875.00 
8739,https://www.airbnb.com/rooms/8739,https://a0.muscache.com/im/pictures/80811/7a57d0e7_original.jpg?aki_policy=large,Mission District,San Francisco,CA,37.75919,-122.42237,$139.00 
9225,https://www.airbnb.com/rooms/9225,https://a0.muscache.com/im/pictures/80742/6401eac2_original.jpg?aki_policy=large,Potrero Hill,San Francisco,CA,37.76259,-122.40543,$135.00 
10251,https://www.airbnb.com/rooms/10251,https://a0.muscache.com/im/pictures/30649314/ed09487a_original.jpg?aki_policy=large,Mission District,San Francisco,CA,37.75874,-122.41327,$225.00 
10578,https://www.airbnb.com/rooms/10578,https://a0.muscache.com/im/pictures/2249128/7f7ce9db_original.jpg?aki_policy=large,Nob Hill,San Francisco,CA,37.79143,-122.41544,$120.00 
10820,https://www.airbnb.com/rooms/10820,https://a0.muscache.com/im/pictures/110980669/81b00c7e_original.jpg?aki_policy=large,Lower Haight,San Francisco,CA,37.77187,-122.43859,$177.00 
10824,https://www.airbnb.com/rooms/10824,https://a0.muscache.com/im/pictures/45831/ae48b2a0_original.jpg?aki_policy=large,Hayes Valley,San Francisco,CA,37.77355,-122.42436,$194.00 
10832,https://www.airbnb.com/rooms/10832,https://a0.muscache.com/im/pictures/13456368/151ed257_original.jpg?aki_policy=large,Union Square,San Francisco,CA,37.78574,-122.40798,$139.00 
12041,https://www.airbnb.com/rooms/12041,https://a0.muscache.com/im/pictures/114583/240203ed_original.jpg?aki_policy=large,Haight-Ashbury,San Francisco,CA,37.77019,-122.44594,$85.00 
12042,https://www.airbnb.com/rooms/12042,https://a0.muscache.com/im/pictures/93562/3d1cde44_original.jpg?aki_policy=large,Haight-Ashbury,San Francisco,CA,37.76894,-122.44778,$85.00 
