41974,https://www.airbnb.com/rooms/41974,https://a0.muscache.com/im/pictures/23573640/d6e99ca7_original.jpg?aki_policy=large,Ward 1,Salem,OR,44.94404,-123.00996,$80.00 
199568,https://www.airbnb.com/rooms/199568,https://a0.muscache.com/im/pictures/1725715/12b06bea_original.jpg?aki_policy=large,Ward 1,Salem,OR,44.95196,-123.05627,$75.00 
226880,https://www.airbnb.com/rooms/226880,https://a0.muscache.com/im/pictures/549212d2-f805-4b7f-adf0-f1992b943d3f.jpg?aki_policy=large,Ward 1,Salem,OR,44.95204,-123.05679,$35.00 
900778,https://www.airbnb.com/rooms/900778,https://a0.muscache.com/im/pictures/f602efa0-e75d-4a9a-ad36-dc38ec03a281.jpg?aki_policy=large,Ward 1,Salem,OR,44.9442,-123.01116,$105.00 
1159564,https://www.airbnb.com/rooms/1159564,https://a0.muscache.com/im/pictures/17443814/ab424f3e_original.jpg?aki_policy=large,Ward 3,Salem,OR,44.88416,-123.04341,$175.00 
2894591,https://www.airbnb.com/rooms/2894591,https://a0.muscache.com/im/pictures/37383808/1df5f09d_original.jpg?aki_policy=large,Ward 7,Salem,OR,44.90754,-123.07688,$50.00 
7293821,https://www.airbnb.com/rooms/7293821,https://a0.muscache.com/im/pictures/4ec008a1-fc84-4e0b-84a4-285ad0f2c94e.jpg?aki_policy=large,Ward 7,Salem,OR,44.92484,-123.0499,$95.00 
8255984,https://www.airbnb.com/rooms/8255984,https://a0.muscache.com/im/pictures/ca57bfdb-2a3e-4412-8ac5-d7127cd4a9e1.jpg?aki_policy=large,Ward 1,Salem,OR,44.94132,-123.04071,$220.00 
8524259,https://www.airbnb.com/rooms/8524259,https://a0.muscache.com/im/pictures/948454d8-c934-4037-9ca8-a7ce44b30259.jpg?aki_policy=large,Ward 7,Salem,OR,44.89105,-123.06843,$75.00 
8698684,https://www.airbnb.com/rooms/8698684,https://a0.muscache.com/im/pictures/5a056d03-cf09-4c0d-a1b9-f0e81e2a0530.jpg?aki_policy=large,Ward 2,Salem,OR,44.93305,-123.01985,$106.00 
9075412,https://www.airbnb.com/rooms/9075412,https://a0.muscache.com/im/pictures/b8eea974-a842-4bed-b54e-39154a38fbcf.jpg?aki_policy=large,Ward 1,Salem,OR,44.94049,-123.06107,$100.00 
9238563,https://www.airbnb.com/rooms/9238563,https://a0.muscache.com/im/pictures/b666f5f2-30ce-4a41-aa4c-6c3f0fdf81b2.jpg?aki_policy=large,Ward 1,Salem,OR,44.95434,-123.05679,$95.00 
9477671,https://www.airbnb.com/rooms/9477671,https://a0.muscache.com/im/pictures/ff037b90-f91a-4ce7-ba8d-5a1a6f199c51.jpg?aki_policy=large,Ward 1,Salem,OR,44.95668,-123.02635,$70.00 
9597053,https://www.airbnb.com/rooms/9597053,https://a0.muscache.com/im/pictures/12bd53fe-355c-4512-9482-536359eed4a6.jpg?aki_policy=large,Ward 1,Salem,OR,44.95171,-123.04056,$79.00 
